Id,DateAndTime,documentType,PartName,RevisionNo,SerialNo,StatsCount,ReportNo,OperationNo,ResRevNo,Cmm,Instructions,BenchName,Confirmation,ConfirmingUserId,Operator,Measurer,Shift,StandNo,MaterialCode,MeasurementPlan,Order,DrawingNo,CreatedDate,UpdatedDate
31e6cb59-5e32-4c1a-a5ba-c33230e2ca38,2022-02-11 11:12:29+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 128 T22-6-4-206,911 9060 175,41:59.9,41:59.9
919fa4b8-fc70-4011-8f6f-af17d1cbb4f6,2022-02-11 11:37:36+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 128 T22-6-1-206,911 9060 175,42:00.0,42:00.0
a6aaf1b0-df1e-4190-9914-d4c7ad21d654,2022-02-11 12:15:59+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 128 T22-6-3-206,911 9060 175,42:02.0,42:02.0
200135a2-6677-4dfc-9df4-8ba227cb34f2,2022-02-11 13:04:21+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 128 T22-6-1-218,911 9060 175,42:04.1,42:04.1
ef45d7f0-5570-4e88-a460-d49af2f005c0,2022-02-11 13:14:43+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-6-1-172 PALET,911 9060 175,42:06.1,42:06.1
7329373a-6fdb-477a-b137-899015d5e74f,2022-02-11 13:23:47+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-6-1-170 PALET,911 9060 175,42:08.2,42:08.2
98b94e97-0310-47ad-8dc6-5f0b14ea6453,2022-02-11 14:00:19+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C133 T22-6-1-204,911 9060 175,42:10.2,42:10.2
a251708e-0a1a-4d23-8b6c-9cdfbea414c6,2022-02-11 14:33:46+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C133 T22-6-4-204,911 9060 175,42:12.2,42:12.2
166f1425-01f9-47e2-9aa3-7924dc47c7fd,2022-02-11 14:54:37+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C76 T22-6-1-96,911 9060 175,42:14.3,42:14.3
05a8bf6f-f6b2-44f4-9f61-78836a6466e4,2022-02-11 15:13:48+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C76 T22-6-4-96,911 9060 175,42:16.3,42:16.3
d14a36f8-10ee-4687-a5f2-245b31bcd81b,2022-02-11 15:52:22+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 128 T22-6-1-218,911 9060 175,42:18.4,42:18.4
b1e9c1c3-1460-4d22-b99c-f54ee653b36b,2022-02-11 16:24:14+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 128 T22-6-2-218,911 9060 175,42:20.4,42:20.4
836854ae-2a6a-4ce2-a1d2-10506f3a845b,2022-02-11 21:12:55+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 128 T22-6-4-231,911 9060 175,12:02.7,12:02.7
ab896a41-b183-4543-a710-9e14cd991b63,2022-02-11 22:48:11+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T22-6-1-225,911 9060 175,12:03.3,12:03.3
da2983d3-9db6-4c46-a2d0-8123b607b8f5,2022-02-11 23:28:26+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T22-6-4-225,911 9060 175,12:03.4,12:03.4
d5a7ebba-9613-4b3d-bb08-a8c4b86b5042,2022-02-11 23:49:00+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 128 T22-6-3-238,911 9060 175,12:05.4,12:05.4
14d8f3f2-ddb6-4b82-a088-70ac69320734,2022-02-12 01:43:04+03,xls,c 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T22-6-3-134,412 3520 165,12:07.5,12:07.5
be0efe6c-aeed-457a-a5af-0e4579988ab2,2022-02-12 02:08:50+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T22-6-2-134,412 3520 165,12:09.5,12:09.5
cdfb8269-a4eb-437d-bf04-b8b77babade1,2022-02-12 02:28:43+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 128 T22-6-1-243,911 9060 175,12:11.5,12:11.5
3454971b-0362-4415-8012-a7b497d127d4,2022-02-12 02:47:56+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 128 T22-6-2-243,911 9060 175,12:13.5,12:13.5
91c0461e-defe-4a55-aacf-bd2ce781bc97,2022-02-12 03:09:17+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 128 T22-6-3-243,911 9060 175,12:15.6,12:15.6
d12199d8-a139-43bd-a4f2-d27573542621,2022-02-12 03:29:14+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 128 T22-6-4-243,911 9060 175,12:17.6,12:17.6
e04e02c2-6608-4299-87c9-14bea48b3422,2022-02-12 03:51:04+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-6-3-510,911 9060 175,12:19.6,12:19.6
2580b551-2e67-48fd-bb4f-1ae83fa18c13,2022-02-12 05:27:50+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-6-2-510,911 9060 175,12:21.7,12:21.7
7c844e78-8d23-4d94-be38-773c565b4c68,2022-02-11 16:52:42+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 128 T22-6-3-218,911 9060 175,12:23.7,12:23.7
991466f7-e038-4725-a4a5-1e6e74099449,2022-02-11 17:36:42+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 128 T22-6-4-218,911 9060 175,12:25.8,12:25.8
51721e88-5bb6-428b-a752-53c3e7590d90,2022-02-11 19:47:25+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 128 T22-6-1-230,911 9060 175,12.02.2022 05:12,12.02.2022 05:12
988a00fc-8daf-405b-9499-fa8db4cb4fd7,2022-02-11 20:30:45+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 128 T22-6-2-231,911 9060 175,12:29.9,12:29.9
9798193e-b71b-4b0d-94e7-155115b16b3a,2022-02-11 20:53:55+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 128 T22-6-3-231,911 9060 175,12:31.9,12:31.9
90d6ef01-54a2-4dc2-918a-f2f4785161b9,2022-02-12 05:27:50+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-6-2-510,911 9060 175,12:34.0,12:34.0
997cdb53-5290-4c0d-a393-c3b1cdf158d0,2022-02-12 10:57:07+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 128 T22-6-1-258,911 9060 175,38:58.5,38:58.5
1842b912-f65b-4205-9f7f-7b593f719f69,2022-02-12 11:18:30+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 128 T22-6-2-258,911 9060 175,38:58.9,38:58.9
a3108103-9e0e-4c83-b0e1-47dbf75c5b8c,2022-02-12 11:46:05+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 128 T22-6-4-258,911 9060 175,38:59.0,38:59.0
65e83ab4-1a50-4c5b-92e8-66702c4b16dc,2022-02-12 12:34:57+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 128 T22-6-3-258,911 9060 175,39:01.0,39:01.0
5662c039-67b9-49e1-985d-a7f77ae072cc,2022-02-12 13:38:39+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-6-1-517,911 9060 175,39:03.0,39:03.0
8094b8fe-5087-4e7f-9460-a35bba6d52c0,2022-02-12 13:53:58+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-6-2-517,911 9060 175,39:05.1,39:05.1
ed939782-9b14-4d08-9436-f5cba7e694f0,2022-02-12 14:18:31+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-6-3-517,911 9060 175,39:07.1,39:07.1
90698327-5fe3-4fe9-9dec-6ac34a0985b9,2022-02-12 15:45:40+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 T22-6-4-244,911 9060 175,39:09.2,39:09.2
65228ad3-255f-401b-beb1-e8fe92131fe6,2022-02-12 15:45:40+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 123 T22-6-4-244,911 9060 175,39:11.2,39:11.2
efca299e-f846-41f5-9da9-7f7084ae3c19,2022-02-12 17:45:30+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,A PALET T22-6-3-262,911 9060 175,32:02.0,32:02.0
667a06b3-29a2-4840-8cc1-2c8d1ac956cf,2022-02-12 18:02:12+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,B PALET T22-6-4-263,911 9060 175,32:02.4,32:02.4
b45b678d-302e-4b71-9a71-e35390d561b2,2022-02-12 18:31:15+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-6-1-525,911 9060 175,32:02.4,32:02.4
2eb2c402-2669-4c43-a268-75a9610f178b,2022-02-12 18:47:36+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-6-2-525,911 9060 175,32:04.4,32:04.4
ebe38dce-1ecf-46f3-8bc4-3c68abc03828,2022-02-12 19:01:15+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-6-3-525,911 9060 175,32:06.5,32:06.5
86940d4d-2a50-4dfc-bda5-99cdb6a6d3ec,2022-02-12 20:10:42+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,1,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-6-4-525,911 9060 175,32:08.5,32:08.5
938928db-4c32-4d3c-8c8e-cc2c0b63fbd8,2022-02-12 20:46:52+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,1,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 128 T22-6-1-261,911 9060 175,32:10.6,32:10.6
817f54a3-62e7-42a5-ab5b-61d841355f09,2022-02-13 02:52:11+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T22-6-2-162,412 3520 165,44:04.0,44:04.0
584a2898-e801-4347-bd0b-88db0bad1404,2022-02-13 03:12:21+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T22-6-4-162,412 3520 165,44:04.4,44:04.4
64d15b8f-0336-4cca-8245-b4b30dfe42a2,2022-02-13 03:25:22+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T22-6-3-162,412 3520 165,44:04.4,44:04.4
319f7bea-d627-4f2b-ad88-381411b355be,2022-02-13 03:37:37+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T22-6-1-162,412 3520 165,44:06.4,44:06.4
7bb9e632-4f9f-4b6f-9920-3a5e4fa0f106,2022-02-13 04:03:26+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-6-1-535,911 9060 175,44:08.5,44:08.5
8a646d91-12cb-4d36-8346-0cc63d38d56d,2022-02-13 05:21:51+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-6-2-535,911 9060 175,44:10.5,44:10.5
1f1f1919-adfa-461b-84da-a9b782d9fe75,2022-02-13 05:35:48+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-6-4-535,911 9060 175,44:12.6,44:12.6
8dda5720-b40f-4f90-b61a-90ff8af081c3,2022-02-13 05:50:56+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-6-3-535,911 9060 175,44:14.6,44:14.6
564e38b8-1acc-4cdc-ad21-1b8f84757046,2022-02-13 05:50:56+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 T22-6-3-535,911 9060 175,44:16.6,44:16.6
14b9e87e-bcc8-411b-b51a-e0d64cfa2152,2022-02-13 13:54:35+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 128 T22-6-4-500,911 9060 175,47:44.9,47:44.9
f99cc982-70f7-4514-881b-89918073b05d,2022-02-14 06:30:42+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 128 T22-6-3-300,911 9060 175,47:45.3,47:45.3
5773cad5-a004-4e41-81c8-47f15bb9887d,2022-02-14 07:08:46+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 128 T22-6-4-300,911 9060 175,47:45.3,47:45.3
e66a61ac-7657-4941-a52e-c0cfa71ab540,2022-02-14 07:26:36+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 128 T22-6-2-300,911 9060 175,47:46.3,47:46.3
bf75c2f8-f183-45f1-be82-cca8645f22d5,2022-02-14 07:46:27+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 128 T22-6-1-300,911 9060 175,47:48.4,47:48.4
09ac8ee4-8726-4b4d-baa7-6446e8d8e615,2022-02-14 10:52:52+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T22-6-1-313,911 9060 175,47:50.4,47:50.4
1ffa5422-7c22-4b8c-aaa0-b75a5134de31,2022-02-14 11:07:44+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T22-6-2-313,911 9060 175,47:52.4,47:52.4
94e3fe94-4bfe-41df-9832-6129e5e87ac7,2022-02-14 10:52:52+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T22-6-1-313,911 9060 175,47:55.5,47:55.5
7a6fb167-aa0f-43fe-b226-c508dcfb0444,2022-02-14 11:07:44+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T22-6-2-313,911 9060 175,47:57.6,47:57.6
8fc232b6-1e6c-4a80-83bf-5f260961b240,2022-02-14 11:46:03+03,xls,C 6001,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T22-6-2-313,911 9060 175,47:59.6,47:59.6
502d26e6-ca36-4cc9-990e-0c708b757dfd,2022-02-14 17:11:45+03,xls,C 6002,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T22-7-1-2,412 3520 165,53:23.9,53:23.9
6af895a5-ac27-40f1-bf74-dc750aae5e15,2022-02-14 17:30:11+03,xls,C 6002,,,,,{},{},,Calypso Measuring Result,T-1,1,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T22-7-2-2,412 3520 165,53:24.3,53:24.3
5f815731-5fa6-4e7d-aa31-20dd88c18283,2022-02-14 18:02:40+03,xls,C 6002,,,,,{},{},,Calypso Measuring Result,T-1,1,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T22-7-3-2,412 3520 165,53:24.3,53:24.3
b510dc74-7651-4207-b934-1cd2ab23a320,2022-02-14 18:25:26+03,xls,C 6002,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T22-7-4-2,412 3520 165,53:26.3,53:26.3
895e6dfa-f060-4f7d-b437-4310b685657f,2022-02-14 19:22:06+03,xls,C 6002,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 128 C 209 B T22-6-3-300,911 9060 175,53:28.4,53:28.4
afcea434-9943-459e-bd53-ebb6d3ec6cee,2022-02-14 20:32:34+03,xls,C 6002,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 128 C 209 A T22-6-4-300,911 9060 175,53:30.4,53:30.4
df04c6b1-e9c4-4dae-9fff-ded8c3791816,2022-02-14 12:59:06+03,xls,C 6002,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 133 T22-6-4-313,911 9060 175,53:32.4,53:32.4
0d9fb2c2-b2ef-49ba-b328-f08735c83eb5,2022-02-15 01:03:46+03,xls,C 6002,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T22-7-1-17,412 3520 165,55:24.5,55:24.5
994d8454-bd6f-47a1-b3fe-323d7c779f08,2022-02-15 01:16:15+03,xls,C 6002,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T22-7-2-17,412 3520 165,55:25.0,55:25.0
cd5b88c8-a7d6-45dd-98fb-f97862b9c932,2022-02-15 01:34:22+03,xls,C 6002,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T22-7-3-17,412 3520 165,55:25.1,55:25.1
3bdc693a-7982-4a96-a294-e97e18c19c39,2022-02-15 01:51:51+03,xls,C 6002,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T22-7-4-17,412 3520 165,55:26.1,55:26.1
9f3a2562-1975-4260-8fd0-85e55339fd91,2022-02-15 02:04:12+03,xls,C 6002,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 128 C 209 A T22-7-3-3,911 9060 175,55:28.2,55:28.2
d19d57dc-1b7b-45a1-851f-a6abe03f0772,2022-02-15 02:24:37+03,xls,C 6002,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 128 C 209 B T22-7-1-14,911 9060 175,55:30.2,55:30.2
daaaf227-48cf-4400-9b68-e2a3eb65ff4d,2022-02-15 02:59:36+03,xls,C 6002,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 128 T22-7-1-5,911 9060 175,55:32.2,55:32.2
8f9d53ac-d02b-4834-8696-d617e07742ca,2022-02-15 03:22:07+03,xls,C 6002,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 128 T22-7-2-5,911 9060 175,55:34.3,55:34.3
23b60408-637d-46b6-99e1-300be823b5a6,2022-02-15 03:45:37+03,xls,C 6002,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 128 T22-7-3-5,911 9060 175,55:36.3,55:36.3
521853bc-fcce-4a4b-8fd5-4ce42a97706e,2022-02-15 04:02:51+03,xls,C 6002,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 128 T22-7-4-5,911 9060 175,55:38.3,55:38.3
5035c297-5aed-42e6-a4e8-ddc8a09d69bd,2022-02-15 17:44:46+03,xls,C 6002,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T22-7-3-37,412 3520 165,59:29.2,59:29.2
a25a8a6f-bcbf-411f-9604-beb89a9fd9b4,2022-02-15 17:56:54+03,xls,C 6002,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T22-7-4-37,412 3520 165,59:29.6,59:29.6
f78ff23b-9f5a-4ee5-a5df-562fbad8937f,2022-02-15 18:09:50+03,xls,C 6002,,,,,{},{},,Calypso Measuring Result,T-1,1,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T22-7-1-37,412 3520 165,59:29.8,59:29.8
64081a5f-a739-46b5-82c7-6bc730d6e957,2022-02-15 18:26:43+03,xls,C 6002,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,UZUN KISITLANMIS 4123520165---2,C 57 T22-7-2-37,412 3520 165,59:31.9,59:31.9
5a4465b1-1ac6-4e67-9859-069ea4c2605d,2022-02-15 21:38:52+03,xls,C 6002,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 C 209 B T22-7-2-10,911 9060 175,59:34.0,59:34.0
5ae0b9c5-49fb-4aae-a53a-764765feef58,2022-02-15 21:49:51+03,xls,C 6002,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 C 209 A T22-7-2-6,911 9060 175,59:36.0,59:36.0
49312e95-f4c2-4f2b-9e4b-ebaf2dd2c9fd,2022-02-15 14:59:09+03,xls,C 6002,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 209 A PALET T22-7-4-22,911 9060 175,59:38.0,59:38.0
d5e6613c-7c1a-4e19-9c11-24cf735b834b,2022-02-15 15:44:37+03,xls,C 6002,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 209 B PALET T22-7-4-20,911 9060 175,59:40.1,59:40.1
db99a2c7-6c6e-4805-91d0-53832deb1418,2022-02-16 01:06:15+03,xls,C 6002,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 C 209 A T22-7-4-32,911 9060 175,39:33.5,39:33.5
494e911f-6614-4a5c-b67e-9928c361a484,2022-02-16 01:15:24+03,xls,C 6002,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C 76 C 209 B T22-7-3-32,911 9060 175,39:34.1,39:34.1
aedf049d-b9ab-47ee-b9d6-df097d8ab180,2022-02-16 01:58:56+03,xls,C 6002,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C128 T22-7-1-18,911 9060 175,39:34.2,39:34.2
ac8faa9e-d087-4d81-9b89-11648a1f5b35,2022-02-16 02:12:32+03,xls,C 6002,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C128 T22-7-2-18,911 9060 175,39:36.2,39:36.2
69de7439-e53e-4fcd-9e74-bde03d25d2ca,2022-02-16 02:43:48+03,xls,C 6002,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C128 T22-7-3-18,911 9060 175,39:38.3,39:38.3
cb2695a1-34a1-4e17-8e63-a74bcec0874d,2022-02-16 02:59:03+03,xls,C 6002,,,,,{},{},,Calypso Measuring Result,T-1,4,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C128 T22-7-4-18,911 9060 175,39:40.3,39:40.3
f0f1a1af-1bb8-461e-baec-196a77eec5cc,2022-02-16 03:14:28+03,xls,c 6002,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C112 T22-7-1-22,911 9060 175,39:42.3,39:42.3
83efadb7-f56f-4a33-8c7b-7f75d366cd39,2022-02-16 03:47:00+03,xls,C 6002,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C112 T22-7-2-22,911 9060 175,39:44.4,39:44.4
449cfdad-4b07-49a1-8fca-f42202f12cab,2022-02-16 04:10:26+03,xls,C 6002,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C112 T22-7-3-22,911 9060 175,39:46.4,39:46.4
baa3b8ab-115b-4b8e-ae35-5f4a2926c238,2022-02-16 05:10:41+03,xls,C 6002,,,,,{},{},,Calypso Measuring Result,T-1,1,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C112 T22-7-4-22,911 9060 175,39:48.5,39:48.5
3e4171de-fa59-4748-872d-aa6fa1f1c08e,2022-02-16 12:12:31+03,xls,C 6002,,,,,{},{},,Calypso Measuring Result,T-1,2,,Master,,,,,911 906 017 5 TP CAP59 --X ---,C112 T22-7-1-94,911 9060 175,38:01.6,38:01.6
